condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
6_con_singledot,0.25,6,28,17,521,5,,,,6_con_singledot_image_10.png,10,306.71253071,306.96261529,2.wav,307.06389210000003,5.mp4,307.06389210000003,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,29,0,522,16,,,,5_con_circum_image_36.png,36,308.9822208799999,309.24566679000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,29,1,523,10,,,,5_con_totaldot_image_60.png,60,309.41242479999994,309.66245909,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,29,2,524,8,,,,3_con_totaldot_image_58.png,58,309.82902909999996,310.07912799,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,29,3,525,14,,,,3_con_circum_image_12.png,12,310.24572079999996,310.49911569,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,29,4,526,13,,,,2_con_circum_image_38.png,38,310.66557349999994,310.91564619,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,29,5,527,11,,,,6_con_totaldot_image_11.png,11,311.08232209999994,311.33235019,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,29,6,528,2,,,,3_con_singledot_image_68.png,68,311.4962398,311.74911799,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,29,7,529,0,,,,1_con_singledot_image_22.png,22,311.91566339999997,312.16916759,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,29,8,530,3,,,,4_con_singledot_image_9.png,9,312.32935409999993,312.57925299000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,29,9,531,7,,,,2_con_totaldot_image_68.png,68,312.74892279999995,313.01259438999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,29,10,532,6,,,,1_con_totaldot_image_13.png,13,313.17919929999994,313.42923429,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,29,11,533,17,,,,6_con_circum_image_27.png,27,313.5989594,313.86263399,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,29,12,534,5,,,,6_con_singledot_image_55.png,55,314.02919099999997,314.28210258999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,29,13,535,1,,,,2_con_singledot_image_52.png,52,314.44588369999997,314.69594389,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,29,14,536,15,,,,4_con_circum_image_58.png,58,314.87934949,315.12930849,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,29,15,537,12,,,,1_con_circum_image_22.png,22,315.29893189999996,315.54890239,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,29,16,538,9,,,,4_con_totaldot_image_1.png,1,315.7126045,315.96550628999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,29,17,539,4,,,,5_con_singledot_image_66.png,66,316.1321729,316.39885879,1.wav,316.4994591,1.mp4,316.4994591,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,30,0,540,7,,,,2_con_totaldot_image_42.png,42,318.4236540799999,318.67894949,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,30,1,541,10,,,,5_con_totaldot_image_38.png,38,318.84557799999993,319.09573669,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,30,2,542,2,,,,3_con_singledot_image_33.png,33,319.26234009999996,319.51238039000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,30,3,543,8,,,,3_con_totaldot_image_3.png,3,319.6822998,319.94905029,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,30,4,544,16,,,,5_con_circum_image_53.png,53,320.1154331,320.36553479,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,30,5,545,3,,,,4_con_singledot_image_8.png,8,320.5321805,320.78212259000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,30,6,546,15,,,,4_con_circum_image_57.png,57,320.9458597,321.19883489,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,30,7,547,17,,,,6_con_circum_image_37.png,37,321.3653723,321.61550219,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,30,8,548,6,,,,1_con_totaldot_image_60.png,60,321.78210679999995,322.03594318999995,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,30,9,549,13,,,,2_con_circum_image_59.png,59,322.1961671,322.44883329,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,30,10,550,12,,,,1_con_circum_image_42.png,42,322.615317,322.87920078999997,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,30,11,551,5,,,,6_con_singledot_image_50.png,50,323.04877209999995,323.29881729000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,30,12,552,4,,,,5_con_singledot_image_21.png,21,323.4624639,323.71254839,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,30,13,553,0,,,,1_con_singledot_image_64.png,64,323.8821987,324.14890209000004,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,30,14,554,1,,,,2_con_singledot_image_25.png,25,324.3155547,324.56545789,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,30,15,555,9,,,,4_con_totaldot_image_30.png,30,324.7320582,324.98218889000003,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
